-400.8093	-995.0261
-46.611	-563.0732
577.7415	709.7575
-954.5388	-337.9692
405.8922	891.8316
79.7292	-584.8642
274.073	951.3562
-203.2541	79.179
678.8729	60.9469
50.9353	148.9274
976.5178	246.5317
-935.748	-718.2052
563.8257	-543.336
252.8885	-109.3246
253.8492	409.9329
157.1111	-981.0939
699.5288	969.9766
-512.4336	689.626
-488.4722	666.3557
372.4823	584.6639
-953.9648	98.3918
399.0183	-835.5981
930.417	-205.7125
-771.3607	-679.7216
575.3957	-224.7795
-512.2452	342.358
-851.1709	687.4254
505.2845	-232.6424
494.0832	-307.3574
402.8022	-616.405
-658.253	175.3032
-901.9041	770.5099
444.1287	-895.8653
647.6864	-923.1032
939.2402	683.5297
44.9072	74.3693
696.0438	847.1944
588.6075	269.9922
332.4273	192.2196
606.6756	872.7398
-665.9242	-571.1092
-999.1025	-381.4774
704.9022	551.1989
-140.4699	-207.2431
-781.9301	-93.3811
741.2293	-163.4479
779.4994	246.783
-890.8877	95.8934
-15.6761	86.1159
573.6957	-455.1842
-361.8203	-64.6124
-656.3446	883.4982
258.3583	270.5356
828.761	833.6203
295.0741	-178.4696
-332.8999	-252.5572
978.4797	-904.1604
598.5488	35.1856
795.9423	-118.7325
540.8601	-874.1045
-138.1723	248.5349
878.5568	310.4255
723.7679	675.0533
698.0637	-567.7106
134.3157	-139.4235
250.6206	972.7334
387.1608	954.2451
162.9148	650.8178
541.4586	970.5152
55.2886	-997.4204
-27.9461	858.8138
625.9628	120.7607
-849.5858	-885.3083
-969.565	154.6938
856.2424	-970.6805
665.7553	-987.128
-826.1106	-198.4887
-389.8965	-735.2253
-611.6081	-761.9814
-238.5296	631.7332
49.4007	241.2591
660.3717	-368.6434
-870.0398	747.7522
367.8845	934.5212
219.638	312.2731
-148.2772	-741.6222
-571.9608	-387.6879
-466.0923	703.9101
-102.8233	-503.9474
-340.5773	51.439
-971.9112	777.043
830.5182	576.736
62.9478	522.9714
-324.7997	-971.4692
728.4034	-791.798
-411.8882	329.3097
-913.2337	-284.242
738.9117	-152.296
390.8646	290.2687
-111.4625	45.1599
-469.5821	-840.0908
-597.5077	671.2741
62.9359	940.4368
-838.1637	646.74
939.9278	517.5776
591.128	237.1233
-471.4993	873.9926
940.447	911.6882
-45.3634	573.4775
54.5721	727.0212
-764.4688	752.4302
345.858	-354.8522
772.1188	-784.0939
-38.3087	-579.2953
219.6553	571.1142
818.1841	-873.663
-316.5603	190.085
-790.297	830.9872
-405.7318	652.2627
480.7844	-660.994
-574.4316	609.4334
819.2999	-391.4711
-320.2911	987.8381
-267.8354	-956.3326
601.1981	188.8357
460.6004	-754.5074
-934.0948	804.4336
899.3542	-872.3471
454.5	-187.2504
859.6762	879.0575
-119.0986	492.2511
-678.466	-999.4203
246.1927	-961.9684
452.9129	89.2193
547.6828	611.8155
-810.0045	-375.0262
-187.6303	899.6701
-412.3829	826.3188
313.0301	-307.2889
-599.1311	-159.3149
530.8316	-120.0932
242.2811	-228.2732
-365.7459	-213.6089
891.2715	-765.2438
753.318	812.0766
-830.8158	-713.4187
-756.2094	-605.9153
-363.8458	452.0895
-880.1895	816.3195
-616.2984	843.6651
-426.2807	-733.4746
-334.8647	-319.7132
-147.4494	943.9359
51.3659	-285.6759
275.2161	113.6194
20.2317	960.1673
-470.3599	-270.5276
-552.4722	382.6319
379.3192	730.6261
-18.6279	998.411
-330.6857	189.9149
-796.9089	402.3596
-277.1661	520.4692
347.7298	275.3073
159.3524	-605.5683
-863.3503	540.1435
642.2485	317.1945
827.6342	-34.41
968.2276	-505.0883
871.8572	-79.5543
-393.958	-820.2563
773.099	108.7221
-575.8565	95.7028
402.5813	-206.5208
-373.5873	-633.4765
344.5116	694.5704
-731.7136	-776.0092
793.5021	189.4825
-453.7127	-823.0303
6.984	154.8587
947.9667	-276.3423
-867.9375	-656.1378
-561.7419	221.4256
652.8553	965.7559
-554.514	395.233
-811.0851	-494.7133
178.5409	-204.8378
579.3463	-869.9133
218.3299	-748.0497
-885.4245	-114.6592
-419.4029	742.2037
-751.1888	-699.0105
504.2573	-646.9351
236.0801	241.1142
410.592	326.9394
810.8345	316.4816
-291.6513	737.7406
-929.6539	-976.94
640.5421	685.8808
557.9543	-698.5129
382.8722	-89.6667
266.6256	-737.4052
885.708	896.5321
239.801	-615.5103
-654.2656	182.7029
-291.2364	133.734
-199.1099	-156.9732
819.8546	21.4691
-328.5947	-498.0227
-438.0161	804.6389
465.0525	274.7373
611.6509	804.1674
980.4515	-980.9822
862.6299	796.0291
-497.0041	621.208
206.7837	-121.7497
644.3205	94.5203
-112.5853	-623.5315
827.8127	-528.7811
376.0747	-357.566
-808.596	-493.2599
8.7716	444.7418
-951.0441	504.7159
-101.4165	899.4671
739.0464	231.4404
-729.8575	-487.6524
-658.0845	-501.0162
861.4257	-42.0243
-899.0543	-271.3103
204.8963	145.7468
-436.8111	-268.6969
-473.1646	262.6987
-613.6089	193.5546
14.009	-756.0644
982.4615	449.9315
291.0106	-574.1252
476.407	-243.0473
290.8036	-964.344
-944.783	-649.5454
98.952	526.9829
534.019	607.0525
-928.1717	-313.2653
-217.7272	-115.7213
644.7969	-159.1529
-273.0217	352.7795
360.961	-15.5253
-11.9795	160.0606
-734.3109	279.684
-645.9088	831.1162
188.0665	819.3324
-102.5521	143.9106
349.3636	-674.054
27.8527	-864.5107
-854.7197	-90.1253
-261.9302	-514.0865
421.9004	806.5355
171.1832	-851.3101
-327.9688	-154.1473
-46.4542	289.8817
-446.5607	-235.4093
-622.4548	-160.5271
-338.1895	-288.9966
664.9795	-368.7409
897.3354	-76.46
-408.6947	-987.9421
-539.6184	-955.7067
-302.387	495.1954
-421.2237	-796.1175
-620.2503	766.3539
710.0533	740.8387
98.2626	-21.9109
-540.8796	-187.3209
604.5656	-607.785
-404.8772	822.8463
534.3755	197.3704
183.2601	-981.1169
992.1381	657.2365
-147.0562	-689.0761
460.1255	956.9715
-244.7122	952.0992
-346.9728	-588.0149
-296.1356	-436.4482
458.9789	810.8058
730.3115	-105.0058
-18.5068	53.5562
580.3414	-430.0314
648.5156	220.8899
65.6982	-612.1926
-610.1636	-406.2434
-915.9634	644.8467
-260.0692	223.7035
-578.1183	-74.948
-398.8273	-956.0534
-916.8335	-517.6754
-503.1032	-56.5435
422.1937	-479.671
391.423	769.694
-976.318	472.7533
-357.7066	-301.1067
594.1683	903.8878
-704.381	-422.6363
-358.2494	401.0613
455.6656	-589.1623
-299.0533	769.1657
-675.0381	-349.82
17.9011	714.7884
91.2806	-600.1127
186.9116	169.4513
-882.6466	-741.3476
-829.2659	295.6585
316.6998	953.8506
-72.9696	383.3054
-60.7735	-50.1499
333.0453	726.5193
466.9013	-419.9644
-604.5623	368.0752
172.7601	-624.2197
386.252	807.1588
919.8915	-325.5917
-821.2564	37.038
413.6625	-987.0452
169.5293	-485.3835
-235.3415	-51.3281
-108.3696	166.3014
621.8589	843.9738
-237.3493	-998.2445
337.4877	-598.0472
-646.1698	479.6214
-128.8084	385.8458
-66.4103	-229.3573
70.2468	-870.568
-192.6225	-717.0057
322.3609	22.8904
-866.1353	-267.7197
612.0676	791.8442
78.2507	457.5891
-597.9717	-778.4258
-747.8792	-768.6007
52.3071	631.4401
851.778	826.3761
102.8408	-374.0409
569.1497	-215.588
132.8155	57.9585
-943.1865	540.1084
-539.9984	926.9192
-896.2668	781.556
-539.2006	-692.5238
-187.5459	240.8781
411.3696	-604.2696
877.3871	-573.465
-451.5883	-446.7834
694.9806	681.63
-920.6604	-710.3891
776.581	-715.6585
-632.9023	147.3763
-984.7157	920.5904
-493.6327	76.2072
649.1846	-889.9671
-630.3339	624.8978
524.6409	-210.2399
413.5909	92.1551
56.017	669.0026
877.0557	-943.1203
757.5703	505.493
-907.4701	571.3172
762.7744	502.1194
297.3682	-478.2546
-334.5652	-973.1322
-360.8043	-776.3165
898.7684	-453.2963
357.2419	622.2424
-861.2679	-948.3666
-762.8673	667.1917
-105.213	-8.3996
-382.623	-118.4217
518.4708	-383.3298
480.9615	-749.2502
-930.5692	385.7111
603.6845	511.291
-559.8946	-628.4113
962.6246	-298.8827
-904.2736	-607.0158
-376.2776	-440.6212
-663.0214	-324.2111
449.9478	-428.913
-118.342	-262.9626
-123.4171	-756.1803
387.3699	-889.9703
-760.6047	-966.1613
295.1047	-784.7899
-747.4422	138.2986
-832.3526	171.4631
-684.3712	211.7403
359.2997	-20.2125
-162.0039	-171.9779
-602.6151	533.9507
-41.883	392.9019
-333.1463	310.2332
-956.0257	-818.5317
805.6658	-122.3058
938.3529	-647.3209
337.1987	-681.7806
206.4284	-650.7267
-960.7545	-333.8127
779.6008	168.9551
-125.0867	-737.5685
-487.6237	275.549
669.7868	-463.0631
403.3323	386.2279
28.9712	-532.9088
-235.4795	601.3851
715.7913	-444.5719
-871.5002	-645.4836
-793.5057	-501.0563
300.7088	172.6422
-206.8969	878.2947
-682.2073	572.6675
-3.4258	13.1976
609.092	925.6772
649.8721	-204.2753
489.9453	-857.2649
-683.0352	712.5206
736.5516	837.507
-787.5042	234.4461
28.2861	392.8677
-734.1611	991.6962
401.3024	-609.1284
582.3277	736.7707
981.324	-987.7189
-510.7261	-491.3375
-790.0926	559.1295
-304.2706	162.837
-727.7142	-663.1943
-239.7264	62.242
-767.8557	91.1797
-263.9559	913.2251
-970.2256	841.2767
269.429	881.0189
-560.303	174.3896
-482.4431	237.6169
-17.3902	-303.4788
924.279	562.2133
719.0321	510.5597
-985.5125	-195.1616
354.9358	-258.2125
-437.3468	-805.0948
721.2372	725.6702
-435.5183	-576.5101
-988.3488	-919.3613
-647.4992	-362.2753
-909.8781	-834.8433
61.6089	16.5552
474.0074	-456.0563
-17.4405	799.6224
-448.7176	271.8316
78.3083	247.3177
-38.3142	-646.5693
-135.8632	-688.4345
654.5818	474.4195
208.8485	226.3574
249.8774	293.0704
-345.3543	974.5828
-96.5297	-118.288
409.654	286.5994
705.4004	594.063
-827.3372	895.3318
-894.193	-566.1809
-778.2184	204.1598
-395.128	750.3326
540.4185	923.6626
98.578	302.3881
998.9915	-457.0741
-690.829	-634.3141
-45.7727	-508.4009
-456.023	-653.3823
210.5515	446.5957
501.9299	679.8584
-386.4648	702.8256
633.6199	656.0567
-961.053	-255.6136
-662.8205	-140.618
-414.3922	-367.889
473.0592	681.8018
-849.4089	51.2848
21.0673	-944.7459
793.079	6.5784
975.0805	908.0797
216.8757	718.6498
480.117	-161.5172
-636.5111	248.293
611.1786	829.2915
852.9251	742.7939
7.404	535.1492
316.85	997.1854
924.0248	-565.4784
-784.302	173.9292
235.1649	-975.2685
429.0568	-981.8416
-175.3498	-385.7877
-432.0651	108.4913
404.9942	585.07
-67.8411	567.6169
-965.3822	-207.3865
-344.7177	-425.0053
-837.1658	-543.3389
62.2382	-891.6587
42.7161	-24.9792
367.7899	-915.4476
-233.1274	-884.8795
-968.2793	243.7478
853.0646	925.0623
211.3258	829.9796
410.9187	910.1936
660.7051	-791.8889
619.4117	730.4283
167.7282	-764.6967
-32.4259	-796.8631
-557.978	-941.5741
792.5081	490.1695
-555.2757	-648.3636
-458.5257	-139.3035
-84.0205	908.9687
9.0295	513.3505
-619.8394	-181.0924
482.2644	-112.1603
231.5688	480.7152
916.1251	-823.0938
270.1387	-513.6886
335.6579	70.3004
115.0025	-57.2478
-123.363	-596.6589
200.7999	970.4883
-931.5531	806.3757
566.7349	-699.5656
-48.2201	-130.9665
820.7307	556.6729
676.786	-345.2634
965.3831	-510.4347
-365.2066	-772.7483
216.141	879.4528
-406.4565	-992.1639
-641.9758	-714.8521
785.6323	895.4683
-456.9386	-397.9655
-233.6439	288.0353
601.9733	-69.7124
-73.3874	-516.8323
141.8737	-233.6632
-729.4757	-584.9746
791.7029	-45.7097
-833.9754	-659.117
-403.1249	230.2103
847.779	-243.0771
-542.5097	851.0616
500.9462	-341.0899
-545.5569	894.7193
-20.2017	521.6414
994.8162	-34.7934
-135.1006	304.3099
964.7723	-533.2438
862.0096	-163.3301
190.3413	-23.2037
774.8721	507.312
25.1634	-597.2162
-799.1807	323.3534
494.2509	388.5888
992.3743	437.4785
943.5539	-111.392
-240.4773	-508.6982
-266.3013	955.2116
306.0709	-435.3522
760.3867	850.3578
220.267	-86.9438
605.2484	313.6034
-381.2894	-669.4009
-642.2405	-674.8813
-78.271	730.0211
-322.4528	-374.9005
-354.2555	-928.5947
216.6947	956.224
618.8432	201.0473
-789.3192	126.8121
783.5909	328.7544
-662.0808	-213.4368
-447.4203	59.4451
339.2053	426.198
733.3323	779.874
-631.8796	570.9438
511.2342	982.8508
615.0413	597.7898
-980.9135	-335.2459
-611.9329	672.0621
-556.5424	113.4316
-378.5647	417.765
-515.244	355.5427
361.9371	426.6879
518.8847	590.0116
978.9224	-301.2568
80.1524	-931.5241
-401.5881	797.0437
-603.9338	409.5798
841.5822	-477.9479
-708.0274	426.1176
193.8726	-572.0212
197.3985	-467.4402
702.7094	137.8738
-267.3481	-876.2743
-694.1048	494.435
108.611	-499.2082
736.4436	-488.5067
-54.1151	-740.1226
166.7098	-438.6241
619.6775	588.6199
613.018	981.6554
-603.8858	761.1215
479.4837	-795.1604
-513.7829	-533.0896
-60.4613	672.5724
712.0146	-631.4756
-694.3367	-927.5828
241.4131	-639.2155
587.4632	645.4672
976.8169	-413.3444
614.2656	190.7846
591.018	-288.7114
901.3589	619.4611
-974.5894	-972.6881
803.7119	-803.8722
-644.1495	979.7504
-70.5783	713.8804
840.5231	-143.9734
950.8071	-9.4705
-953.2409	-214.0518
303.7036	-158.2205
-360.5322	148.3924
-68.064	-112.7314
-188.7936	272.6942
-34.9774	-414.0533
-581.3437	-471.2366
408.492	424.3673
-211.3838	6.2293
173.4944	-542.1533
-707.6239	-982.6393
713.8953	-838.9004
-758.9773	-889.2596
764.7484	23.5303
-177.1224	147.1191
600.9541	661.1579
258.1975	-61.4261
-752.3786	-661.6085
-77.6287	-219.3297
753.0025	-84.4016
-360.0181	448.1681
231.9426	-272.6202
186.1466	-468.0265
609.0114	517.1142
884.7082	557.4773
-499.4953	-472.556
-730.7973	-879.5018
975.137	-549.1273
847.8576	-850.0965
923.2873	94.2275
-257.2309	-153.0863
577.615	-180.152
-673.2636	706.5175
-58.9784	-415.7144
-416.0111	181.2836
745.971	-815.0901
-183.2149	-950.1565
-984.0868	-943.5815
462.1987	578.9269
632.3808	932.7914
-748.0748	-40.9416
221.9131	-124.1933
67.577	537.5857
-800.8117	58.7339
394.9157	-982.2258
133.4948	885.626
60.2247	173.6015
886.7011	-692.0538
-772.7781	934.4175
-423.5539	879.3
972.4919	259.7382
213.1248	-184.3139
578.8416	119.0988
589.292	-924.6955
839.8691	508.1554
-328.2043	-423.3081
444.0128	-171.1835
-867.0812	-253.2663
-328.769	-936.9591
-255.4508	365.416
574.0016	-73.8256
-357.3953	-715.1029
-734.7833	-653.5317
441.0567	-539.4955
-210.2168	80.3141
-555.6362	326.4273
966.2869	-831.6255
143.534	-421.2582
-231.3139	292.3649
-651.4526	704.7745
32.3131	-378.2689
764.6191	-944.0999
-610.0472	441.575
505.3462	-809.6288
507.5022	-857.6253
-694.2904	375.7406
389.7436	761.0699
-263.4517	-824.0875
-396.8079	-284.2211
492.5593	97.0585
-565.1696	-226.1944
-220.0411	-228.3567
147.2902	-888.9551
-95.8999	-983.1588
441.2598	992.9335
-234.4188	-255.2904
-122.1978	956.1671
-147.1386	416.3122
-7.7743	-586.2719
-804.4538	612.0679
-369.4605	-536.5362
51.1664	473.6483
-242.9506	858.7773
853.1498	69.2821
322.7181	967.7992
-547.5384	-91.307
-998.6923	-380.8548
231.6663	-351.506
346.6903	-478.0722
232.5495	667.3492
-909.97	-744.7564
888.7875	697.9199
-722.6573	-638.7484
-818.7073	-727.8755
-430.7083	-541.1066
100.9206	-654.8938
16.1232	742.6308
224.5855	512.1299
-803.5669	-777.3127
-189.5075	211.6266
-770.3908	-475.4616
-215.0987	531.5437
531.3173	378.7881
-480.1339	-379.6832
554.1716	-78.0165
-734.9835	-247.9572
925.6378	-290.8403
821.4207	-743.5083
-430.5003	239.1414
582.5229	-666.2024
-141.8326	425.7725
271.6275	-432.5127
-829.0621	-162.7052
240.9941	539.9847
-200.0258	811.734
-416.7974	454.5589
-111.1025	-464.6287
-737.1513	507.7164
441.0336	278.3048
384.3605	882.4174
601.6994	979.8629
129.7443	-396.9668
-375.0338	-225.387
-9.4178	641.7207
-63.033	853.5981
925.6251	-73.0074
-58.4752	-695.3874
687.9387	-140.7433
744.0545	-860.1299
652.6415	-502.0162
424.5217	457.3681
-848.2855	-138.8213
101.1556	546.8715
674.8886	316.7896
191.3449	-717.3329
995.0189	-312.443
-248.2392	-597.3671
41.2372	-897.6299
-733.0087	-917.5486
572.1622	-110.8439
480.3454	928.1296
-782.8709	848.7947
-533.8524	911.766
-73.8468	-391.7786
-742.3547	-181.2289
584.0966	-945.3978
-336.3767	-833.5057
-941.8541	296.1491
-753.2789	-498.6777
-222.2407	953.4511
944.0224	-809.7228
-412.5614	-722.2026
-517.5071	965.9733
-630.2654	444.8278
-637.9789	-437.5722
-499.0696	-417.4175
773.8693	599.343
-178.8674	262.037
-32.2463	314.2117
238.338	-689.3063
-418.3573	-424.2022
-707.0196	298.3613
393.6847	727.4099
-363.7102	-619.3538
-536.1074	881.3612
-51.5077	-720.5393
958.0538	-546.8562
-649.5441	-553.4711
240.3255	-878.9343
-214.5937	-380.891
-594.0845	-174.5551
-591.4026	913.3791
288.912	-795.2414
731.2947	235.5182
699.815	500.5597
-244.7157	-15.9635
-112.841	260.4081
816.6701	-817.6396
-432.1536	-219.9799
-295.4222	-739.1128
-878.3126	-932.0631
811.2956	354.4197
-566.3449	-646.019
417.3675	244.8333
653.5269	-211.2106
-203.6621	-99.6637
-539.3519	962.392
958.0152	10.8404
-368.4382	-576.8734
482.9003	300.5999
-398.435	-152.9182
47.4325	-612.2184
916.0628	-445.2495
-611.0169	-62.1295
-169.6236	459.9898
623.9741	868.3377
-861.1306	-460.8402
-986.7914	54.9725
-913.3343	-732.096
-92.7168	280.184
989.1933	142.2339
-615.3886	376.9471
-39.1148	605.6671
631.4884	-352.4568
233.8494	-703.3796
-128.6808	737.8384
-375.6371	385.1914
-416.6542	-89.0532
707.5996	595.0122
132.3877	-647.0249
-608.2569	-890.2385
122.0469	647.8554
52.7496	-413.3727
45.6153	913.3046
443.6596	-245.98
-190.6282	-536.2216
-432.1543	998.8753
534.8164	-597.0402
339.9841	608.9777
105.4858	388.3725
11.7072	-128.6057
267.8281	-109.1527
-522.6012	409.6974
838.172	278.718
-786.8694	-14.5827
861.5097	612.9699
785.3763	401.2497
125.8269	-759.563
-814.9017	728.0513
-40.6552	-895.9707
-584.6814	530.0178
988.0413	-949.5161
355.6589	804.7294
924.6156	864.4313
-481.1856	31.0123
644.7609	-336.6716
-16.8992	868.1645
140.8483	-214.3543
399.8161	-614.253
688.4749	142.1919
846.3439	-387.5482
-599.8301	747.4714
-304.4745	-520.8932
526.8161	635.3222
-894.7854	-707.0487
-953.4928	887.4302
541.8451	463.2348
415.7834	744.3116
731.8097	-116.1562
220.5248	-162.6468
864.483	-501.5081
-484.8767	-736.7101
356.416	618.6642
-260.8306	-485.6504
-333.109	-175.021
-797.6085	-637.434
439.7936	-621.0767
457.0595	204.2293
165.2149	298.0709
8.8032	612.0457
-16.0035	865.808
-918.0489	-52.4764
-131.8719	996.1796
-975.8424	616.8846
-949.0054	79.9873
-754.8036	971.7133
36.0323	-130.4778
-120.7723	604.542
903.1721	-664.2316
740.301	225.1712
-993.762	-495.7964
-788.0406	318.6922
154.8457	267.7612
510.5843	-846.2315
413.6615	-161.9712
-279.873	683.8314
-436.082	-566.3164
-94.5122	719.8086
850.6735	-870.4664
-971.7166	-619.126
731.0304	961.7072
328.4963	-388.4116
-343.5419	-58.0694
-186.3939	-117.6256
-549.4203	-226.1219
486.7512	869.6631
453.9202	-451.4232
-230.8161	-859.2216
284.0326	187.4408
690.3353	-101.0296
-377.1812	-655.9968
-997.9068	-839.0794
-19.2592	892.2367
-683.4893	-23.5892
443.4497	-13.5877
383.8613	-208.1786
-73.6944	-12.2516
-341.1636	-322.467
694.075	-96.9797
968.8615	-97.0816
-467.223	814.5403
-804.1915	65.713
-423.9241	-212.1731
-747.3713	-851.1152
-485.9864	-369.2665
273.9042	142.3728
-976.8627	211.5995
430.8271	-622.664
-200.9812	-97.8317
181.1145	350.3546
702.636	-482.9278
114.9008	672.4791
-543.2673	1.2654
450.6112	-872.1408
-887.0041	-2.9498
-246.3186	669.8938
-387.4542	403.5462
-668.2254	-28.9922
-444.4301	366.2609
253.049	-798.232
-489.2745	-458.7524
-487.5386	767.8605
532.6683	-421.4499
-485.7213	712.698
-748.4817	913.8716
165.1706	138.0001
-784.7727	664.0968
359.2947	197.2897
781.9141	-472.547
-524.0375	-854.3128
595.6364	-151.2404
797.0551	396.9152
713.612	-929.5767
180.5326	537.9268
348.5419	410.5687
-826.3298	1.91
-540.0106	-512.6385
-18.5638	-964.6398
40.8434	-181.357
-178.9711	-762.2522
-589.0992	-771.8142
-34.3374	291.8346
-584.945	-498.1358
-596.9095	140.5433
223.6344	-523.7221
-371.216	-226.8564
-749.9065	540.3021
-569.4293	-723.1448
-438.6883	-705.8206
247.68	124.212
-332.5705	-639.4579
399.9494	-769.8047
-429.58	291.5953
-782.4033	377.7531
-368.1548	-510.3358
-933.0122	373.6802
227.5604	-545.52
382.7759	836.6866
-529.8384	407.1166
-604.7599	-620.8325
-857.0424	143.8015
-266.7915	-334.7653
484.9939	344.0385
456.4319	-287.8668
293.8876	-438.2914
231.7509	-326.5341
-44.3042	976.9796
-967.9793	-440.1032
-699.9644	-774.1588
-729.9333	-732.6719
-290.1989	-107.8557
-326.9991	-166.9191
837.2768	-366.5792
-560.2613	770.869
-838.3419	533.2218
741.5254	-625.5613
419.7974	400.5235
-5.096	699.4008
257.7696	205.8072
328.041	591.8223
-997.1253	-623.4136
-876.9015	-42.7335
-666.3573	-175.5344
301.526	793.9224
743.0738	935.1876
704.6629	308.4637
979.0109	-821.0239
-998.4761	283.34
411.4852	457.1517
-42.1654	-111.3774
-765.0607	59.07
670.1344	109.7755
-911.143	-742.5012
62.1558	747.0634
491.7134	265.1429
165.9696	472.2078
-996.6551	-605.2133
610.5556	-326.6745
496.7567	466.0943
-918.7332	704.5749
771.6961	418.6916
-581.4442	484.3332
76.7649	245.4179
-689.885	-916.5485
66.276	501.3661
-96.9872	931.0593
158.2686	-31.8597
557.4235	-541.7529
658.957	968.152
156.3533	541.9858
-314.6764	-99.7023
55.6287	-805.5412
343.3225	-419.461
417.2812	-892.3186
113.1212	114.3455
-319.2678	-632.0492
591.0493	-763.1622
-622.9591	-852.7759
-948.5925	209.9397
954.2933	-565.8033
-286.3397	852.6261
910.4815	-121.9395
-626.1282	-76.7021
-332.7032	-695.5115
-462.1847	19.6631
-546.9619	-792.0621
981.3576	187.8728
-570.9538	828.4467
307.9473	29.2788
383.6939	-273.99
-158.9219	437.6483
484.9996	-5.6971
-402.6181	321.7631
-520.984	-877.6173
-889.7125	754.0267
189.1618	-738.6101
616.5985	421.5872
534.0604	-832.3227
932.7062	819.5422
-712.8675	-144.1307
162.2885	279.0848
572.7356	-618.9557
-93.0311	-118.8296
-504.6557	667.1642
597.0889	-890.5825
174.4333	-604.4042
96.0085	595.6987
-880.7138	911.4469
138.3142	758.3647
571.4073	-700.9768
-344.1841	490.5332
-9.0218	-865.0034
816.7531	-43.363
176.4597	112.9518
-580.0384	918.5349
360.3135	435.8702
-168.43	850.1258
-847.5282	51.5132
-537.2413	643.8922
352.1497	657.65
474.9388	697.5406
854.1428	-66.2305
836.6127	163.1013
-582.6299	-766.8619
-800.3255	-584.601
129.2056	-452.4905
294.3455	-681.2576
-657.0532	115.1875
476.7933	-348.4561
-328.3882	593.6992
